step,loss,l_attack,l_perc,l_temp,lr,val_mean_jf_clean,val_mean_jf_adv,val_delta_jf
10,0.939765989780426,0.9397060871124268,0.0,0.0005990100326016545,4.999921043626582e-05,,,
20,0.8969855904579163,0.8969210982322693,0.0,0.0006446667248383164,4.999506537818403e-05,,,
30,0.1669219732284546,0.16686958074569702,0.0,0.0005239585880190134,4.999032848064256e-05,,,
40,0.15572287142276764,0.15567438304424286,0.0,0.0004848234821110964,4.998026367722432e-05,,,
50,0.6370750069618225,0.6370196342468262,0.0,0.000553479534573853,4.99715815236354e-05,,,
60,0.01725548505783081,0.017239239066839218,0.0,0.00016246337327174842,4.995560138963611e-05,,,
70,0.0035463960375636816,0.0035277504939585924,0.0,0.00018645658565219492,4.994297778827924e-05,,,
80,0.030049674212932587,0.03004421480000019,0.0,5.4601066949544474e-05,4.992108933311385e-05,,,
90,0.029254650697112083,0.02922399714589119,0.0,0.0003065328928641975,4.9904529821117814e-05,,,
100,0.010939836502075195,0.01088991854339838,0.0,0.0004991822643205523,4.987674264578616e-05,,,
110,0.5703319311141968,0.5702794194221497,0.0,0.0005252191913314164,4.985625448670019e-05,,,
120,0.2122679352760315,0.21221262216567993,0.0,0.000553096819203347,4.9822580779575757e-05,,,
130,0.2555887997150421,0.2555384039878845,0.0,0.0005040201358497143,4.979817296018359e-05,,,
140,0.11774539202451706,0.11769680678844452,0.0,0.00048587899073027074,4.975862749166724e-05,,,
150,0.2011503428220749,0.20110268890857697,0.0,0.00047656329115852714,4.9730310718045145e-05,,,
160,0.015780216082930565,0.015725012868642807,0.0,0.0005520362174138427,4.9684910834086364e-05,,,
170,0.016431542113423347,0.01637411303818226,0.0,0.0005742860957980156,4.965269752690712e-05,,,
180,0.01715262420475483,0.017092743888497353,0.0,0.0005988006014376879,4.9601463141395496e-05,,,
190,0.8355324864387512,0.8354800939559937,0.0,0.0005238745361566544,4.9565367430480305e-05,,,
200,0.3802826702594757,0.38022610545158386,0.0,0.000565741618629545,4.950832101651062e-05,,,
210,0.0031724018044769764,0.003125182120129466,0.0,0.00047219739644788206,4.9468358734631256e-05,,,
220,0.19912156462669373,0.1990693211555481,0.0,0.0005223876214586198,4.94055253146461e-05,,,
230,0.37883979082107544,0.3787859082221985,0.0,0.0005388261051848531,4.936171399058016e-05,,,
240,0.031009119004011154,0.030943360179662704,0.0,0.0006575924344360828,4.929312112539419e-05,,,
250,0.21076935529708862,0.21070122718811035,0.0,0.0006812658975832164,4.924547997623638e-05,,,
260,0.0059073506854474545,0.005887273699045181,0.0,0.0002007699804380536,4.9171157752947296e-05,,,
270,0.004769309423863888,0.004733922425657511,0.0,0.00035386974923312664,4.9119707675680204e-05,,,
280,0.008110425435006618,0.008085409179329872,0.0,0.0002501669805496931,4.903968869447149e-05,,,
290,0.00952556449919939,0.009505917318165302,0.0,0.00019647422595880926,4.8984452256799445e-05,,,
300,0.0015879761194810271,0.0015635978197678924,0.0,0.00024378285161219537,4.889877161664093e-05,,,
310,0.578592836856842,0.5785773992538452,0.0,0.00015419686678797007,4.883977304709107e-05,,,
320,0.44109684228897095,0.44107967615127563,0.0,0.00017170963110402226,4.87484683303433e-05,,,
330,0.012986921705305576,0.01297195814549923,0.0,0.00014963831927161664,4.868573350763815e-05,,,
340,0.5905179381370544,0.5905035138130188,0.0,0.00014437672507483512,4.858884476356754e-05,,,
350,0.3511468768119812,0.35113006830215454,0.0,0.0001680229906924069,4.852240120527375e-05,,,
360,0.3449665307998657,0.34488826990127563,0.0,0.0007824682979844511,4.8419970932485634e-05,,,
370,0.3062685430049896,0.3062025010585785,0.0,0.0006603080546483397,4.834984778294385e-05,,,
380,0.615788996219635,0.6157144904136658,0.0,0.0007448600372299552,4.8241920910741234e-05,,,
390,0.4156104028224945,0.4155711531639099,0.0,0.000392453366657719,4.8168148928282436e-05,,,
400,0.4192409813404083,0.419199675321579,0.0,0.0004130976740270853,4.805477279695848e-05,,,
410,0.0090097077190876,0.008974327705800533,0.0,0.0003537957672961056,4.7977384340412366e-05,,,
420,0.007960117422044277,0.007928594946861267,0.0,0.00031522451899945736,4.785860868048541e-05,,,
430,0.05304776504635811,0.0530063658952713,0.0,0.0004140081291552633,4.7777637694986734e-05,,,
440,0.10070964694023132,0.10066630691289902,0.0,0.0004333873512223363,4.765351460538677e-05,,,
450,0.7787899971008301,0.7787423729896545,0.0,0.0004761727468576282,4.756899660748587e-05,,,
460,0.19977840781211853,0.199736088514328,0.0,0.00042317435145378113,4.743958053270231e-05,,,
470,0.19964201748371124,0.1995970755815506,0.0,0.000449389626737684,4.735155259478643e-05,,,
480,0.20654989778995514,0.20650498569011688,0.0,0.0004491934960242361,4.721690030098691e-05,,,
490,0.19002969563007355,0.1899765580892563,0.0,0.0005313639994710684,4.712540103501897e-05,,,
500,0.12505804002285004,0.125005304813385,0.0,0.0005273207207210362,4.698557158514986e-05,0.5906255756368602,0.21952494470871856,0.3711006309281417
510,0.11863187700510025,0.11858075112104416,0.0,0.0005112554645165801,4.689064112573197e-05,,,
520,0.15316610038280487,0.15311411023139954,0.0,0.0005199020961299539,4.6745695853611386e-05,,,
530,0.003538232296705246,0.0034838789142668247,0.0,0.0005435330676846206,4.664737584038055e-05,,,
540,0.8972962498664856,0.8972398042678833,0.0,0.0005646775825880468,4.6497378323795325e-05,,,
550,0.8837972283363342,0.883788526058197,0.0,8.674174023326486e-05,4.639571188315885e-05,,,
560,0.0239361971616745,0.023890532553195953,0.0,0.00045665318612009287,4.624072791597723e-05,,,
570,0.9492999911308289,0.9492424726486206,0.0,0.0005751391290687025,4.613575964219608e-05,,,
580,0.9189758896827698,0.9189214706420898,0.0,0.0005443453555926681,4.597585720550832e-05,,,
