step,loss,l_attack,l_perc,l_temp,lr,val_mean_jf_clean,val_mean_jf_adv,val_delta_jf
750,0.7301546931266785,0.7301546931266785,0.0,0.0,9.512093448168715e-05,,,
760,0.8272618055343628,0.8272618055343628,0.0,0.0,9.49661401966095e-05,,,
770,0.1685245931148529,0.1685245931148529,0.0,0.0,9.486168122403807e-05,,,
780,0.7067719101905823,0.7067719101905823,0.0,0.0,9.470310518957289e-05,,,
790,0.31748178601264954,0.31748178601264954,0.0,0.0,9.459613334483245e-05,,,
800,0.09334772080183029,0.09334772080183029,0.0,0.0,9.443380060197383e-05,,,
810,0.08090760558843613,0.08090760558843613,0.0,0.0,9.432433277715875e-05,,,
820,0.24879594147205353,0.24879594147205353,0.0,0.0,9.415826896012863e-05,,,
830,0.8183239102363586,0.8183239102363586,0.0,0.0,9.40463224414774e-05,,,
840,0.021320877596735954,0.021320877596735954,0.0,0.0,9.387655377367756e-05,,,
850,0.0033379136584699154,0.0033379136584699154,0.0,0.0,9.376214623884322e-05,,,
860,0.5252037048339844,0.5252037048339844,0.0,0.0,9.358869952871433e-05,,,
870,0.02970745414495468,0.02970745414495468,0.0,0.0,9.347184904397288e-05,,,
880,0.0009645578102208674,0.0009645578102208674,0.0,0.0,9.32947516807611e-05,,,
890,0.036342803388834,0.036342803388834,0.0,0.0,9.317547669815866e-05,,,
900,0.02713674120604992,0.02713674120604992,0.0,0.0,9.299475664759066e-05,,,
910,0.6390367150306702,0.6390367150306702,0.0,0.0,9.287307600202965e-05,,,
920,0.9026376008987427,0.9026376008987427,0.0,0.0,9.268876180189636e-05,,,
930,0.16941310465335846,0.16941310465335846,0.0,0.0,9.256469470816127e-05,,,
940,0.7495271563529968,0.7480013370513916,0.0015258342027664185,0.0,9.237681546381155e-05,,,
950,0.12819360196590424,0.12819360196590424,0.0,0.0,9.225038151353472e-05,,,
960,0.4641505777835846,0.4641505777835846,0.0,0.0,9.205896689327919e-05,,,
970,0.9056155681610107,0.9056155681610107,0.0,0.0,9.193018605184707e-05,,,
980,0.6915830373764038,0.6915830373764038,0.0,0.0,9.173526628227324e-05,,,
990,0.548501193523407,0.548501193523407,0.0,0.0,9.160415888567354e-05,,,
1000,0.006286718416959047,0.006286718416959047,0.0,0.0,9.140576474687261e-05,0.5906255756368602,0.3581390341499759,0.23248654148688436
1010,0.38693496584892273,0.38693496584892273,0.0,0.0,9.127235149848309e-05,,,
1020,0.014805392362177372,0.014805392362177372,0.0,0.0,9.107051431918942e-05,,,
1030,0.7550836801528931,0.7550836801528931,0.0,0.0,9.09348162865086e-05,,,
1040,0.026914412155747414,0.026914412155747414,0.0,0.0,9.072956793915255e-05,,,
1050,0.5428956151008606,0.5428956151008606,0.0,0.0,9.059160655047284e-05,,,
1060,0.3502255976200104,0.3502255976200104,0.0,0.0,9.03829794461478e-05,,,
1070,0.376882940530777,0.376882940530777,0.0,0.0,9.024277648717178e-05,,,
1080,0.4591226875782013,0.4591226875782013,0.0,0.0,9.003080357051601e-05,,,
1090,0.1068713515996933,0.1068713515996933,0.0,0.0,8.988838118091617e-05,,,
1100,0.010397962294518948,0.010397962294518948,0.0,0.0,8.967309592491048e-05,,,
1110,0.9229084849357605,0.9229084849357605,0.0,0.0,8.952847659483315e-05,,,
1120,0.1378113478422165,0.1378113478422165,0.0,0.0,8.930991299551512e-05,,,
1130,0.7155203223228455,0.7155203223228455,0.0,0.0,8.9163119562029e-05,,,
1140,0.7223239541053772,0.7223239541053772,0.0,0.0,8.894131213312462e-05,,,
1150,0.006579834036529064,0.006579834036529064,0.0,0.0,8.879236777661457e-05,,,
1160,0.0020907840225845575,0.0020907840225845575,0.0,0.0,8.856735154408816e-05,,,
1170,0.14207711815834045,0.14207711815834045,0.0,0.0,8.841627978459465e-05,,,
1180,0.48860353231430054,0.48860353231430054,0.0,0.0,8.818809028111778e-05,,,
1190,0.6917762756347656,0.6917762756347656,0.0,0.0,8.803491497462294e-05,,,
1200,0.35653531551361084,0.35653531551361084,0.0,0.0,8.780358823396348e-05,,,
1210,0.48443278670310974,0.48443278670310974,0.0,0.0,8.764833356862385e-05,,,
1220,0.9145292639732361,0.9145292639732361,0.0,0.0,8.741390611995575e-05,,,
1230,0.7185871601104736,0.715122401714325,0.003464728593826294,0.0,8.725659661228278e-05,,,
1240,0.38507068157196045,0.38507068157196045,0.0,0.0,8.701910547441778e-05,,,
1250,0.7285856604576111,0.7285856604576111,0.0,0.0,8.685976596540629e-05,,,
1260,0.13814066350460052,0.13814066350460052,0.0,0.0,8.661924864094813e-05,,,
1270,0.8605358600616455,0.8593858480453491,0.001149982213973999,0.0,8.645790429215375e-05,,,
1280,0.02588628977537155,0.02588628977537155,0.0,0.0,8.621439876157613e-05,,,
1290,0.038274746388196945,0.038274746388196945,0.0,0.0,8.605107505114189e-05,,,
1300,0.16156762838363647,0.16156762838363647,0.0,0.0,8.58046197667909e-05,,,
1310,0.7110971808433533,0.7110971808433533,0.0,0.0,8.563934248542397e-05,,,
1320,0.543530285358429,0.543530285358429,0.0,0.0,8.538997636544599e-05,,,
1330,0.22195503115653992,0.22195503115653992,0.0,0.0,8.522277161234508e-05,,,
1340,0.09186647087335587,0.09186647087335587,0.0,0.0,8.497053403454122e-05,,,
1350,0.4798179566860199,0.4798179566860199,0.0,0.0,8.480142821327512e-05,,,
1360,0.03209546208381653,0.03209546208381653,0.0,0.0,8.454635900888294e-05,,,
1370,0.7560597062110901,0.7560597062110901,0.0,0.0,8.437537882322116e-05,,,
1380,0.3654038608074188,0.3654038608074188,0.0,0.0,8.411751827062488e-05,,,
1390,0.029502304270863533,0.029502304270863533,0.0,0.0,8.394469072032082e-05,,,
1400,0.02977539785206318,0.02977539785206318,0.0,0.0,8.368407953869092e-05,,,
1410,0.023482784628868103,0.023482784628868103,0.0,0.0,8.350943191521825e-05,,,
1420,0.0055039431899785995,0.0055039431899785995,0.0,0.0,8.32461112580814e-05,,,
1430,0.1303487867116928,0.1303487867116928,0.0,0.0,8.306967114032444e-05,,,
1440,0.01534552127122879,0.01534552127122879,0.0,0.0,8.280368258906493e-05,,,
1450,0.8497394919395447,0.8497394919395447,0.0,0.0,8.262547783896364e-05,,,
1460,0.010796412825584412,0.010796412825584412,0.0,0.0,8.235686339625714e-05,,,
1470,0.020935846492648125,0.020935846492648125,0.0,0.0,8.217692215440735e-05,,,
1480,0.022070635110139847,0.022070635110139847,0.0,0.0,8.190572423758826e-05,,,
1490,0.13166426122188568,0.13166426122188568,0.0,0.0,8.172407491879802e-05,,,
1500,0.02538459002971649,0.02538459002971649,0.0,0.0,8.14503363531612e-05,0.5906255756368602,0.16779940509515542,0.4228261705417048
1510,0.8923428654670715,0.8923428654670715,0.0,0.0,8.126700764196371e-05,,,
1520,0.542921781539917,0.542921781539917,0.0,0.0,8.099077165400196e-05,,,
1530,0.5117160677909851,0.5117160677909851,0.0,0.0,8.080579250012592e-05,,,
1540,0.0021304062101989985,0.0021304062101989985,0.0,0.0,8.052710271070395e-05,,,
1550,0.8947527408599854,0.8947527408599854,0.0,0.0,8.034050232450211e-05,,,
1560,0.6983909606933594,0.6983909606933594,0.0,0.0,8.00594027419684e-05,,,
1570,0.40159136056900024,0.40159136056900024,0.0,0.0,7.987121058980485e-05,,,
1580,0.027197984978556633,0.027197984978556633,0.0,0.0,7.958774560304204e-05,,,
1590,0.4257144033908844,0.4257144033908844,0.0,0.0,7.939799140263924e-05,,,
1600,0.8415573239326477,0.8415573239326477,0.0,0.0,7.911220577405478e-05,,,
1610,0.17700554430484772,0.17700554430484772,0.0,0.0,7.892091948980065e-05,,,
1620,0.4674759805202484,0.4674759805202484,0.0,0.0,7.872902881638764e-05,,,
1630,0.33432528376579285,0.33432528376579285,0.0,0.0,7.853653860215125e-05,,,
1640,0.49465852975845337,0.49465852975845337,0.0,0.0,7.824668978473493e-05,,,
1650,0.005496738012880087,0.005496738012880087,0.0,0.0,7.805272202901456e-05,,,
1660,0.2287430316209793,0.2287430316209793,0.0,0.0,7.776067983128099e-05,,,
1670,0.2264360785484314,0.2264360785484314,0.0,0.0,7.756526516383382e-05,,,
1680,0.3248940408229828,0.3248940408229828,0.0,0.0,7.727107570263155e-05,,,
1690,0.030384764075279236,0.030384764075279236,0.0,0.0,7.70742449816989e-05,,,
1700,0.2338176965713501,0.2338176965713501,0.0,0.0,7.677795471295415e-05,,,
1710,0.3796343207359314,0.3796343207359314,0.0,0.0,7.657973902038856e-05,,,
1720,0.2400522530078888,0.2400522530078888,0.0,0.0,7.628139473176953e-05,,,
1730,0.5844123959541321,0.5844123959541321,0.0,0.0,7.608182536812667e-05,,,
1740,0.9523234963417053,0.9523234963417053,0.0,0.0,7.5781474171655e-05,,,
1750,0.9320882558822632,0.9320882558822632,0.0,0.0,7.558058265125085e-05,,,
1760,0.05485594645142555,0.05199219658970833,0.002863749861717224,0.0,7.527827197586225e-05,,,
1770,0.4839956760406494,0.4839956760406494,0.0,0.0,7.507609002179671e-05,,,
1780,0.8344855308532715,0.8344855308532715,0.0,0.0,7.477186760585133e-05,,,
1790,0.4608425796031952,0.4608425796031952,0.0,0.0,7.456842714499871e-05,,,
1800,0.5413193702697754,0.5413193702697754,0.0,0.0,7.426234102874271e-05,,,
1810,0.00570653984323144,0.00570653984323144,0.0,0.0,7.405767418671013e-05,,,
1820,0.0009290185407735407,0.0009290185407735407,0.0,0.0,7.37497727046895e-05,,,
1830,0.030969802290201187,0.030969802290201187,0.0,0.0,7.354391180074387e-05,,,
1840,0.035967882722616196,0.035967882722616196,0.0,0.0,7.323424357417195e-05,,,
1850,0.44402456283569336,0.44402456283569336,0.0,0.0,7.302722111613646e-05,,,
1860,0.04602322354912758,0.04602322354912758,0.0,0.0,7.2715835045216e-05,,,
1870,0.7719952464103699,0.7719952464103699,0.0,0.0,7.250768372433663e-05,,,
1880,0.21688500046730042,0.21688500046730042,0.0,0.0,7.219462898053791e-05,,,
1890,0.9088884592056274,0.9088884592056274,0.0,0.0,7.19853816663212e-05,,,
1900,0.2063220739364624,0.2063220739364624,0.0,0.0,7.167070768461734e-05,,,
1910,0.9179731607437134,0.9179731607437134,0.0,0.0,7.146039741963988e-05,,,
1920,0.15780363976955414,0.15780363976955414,0.0,0.0,7.11441538907004e-05,,,
1930,0.5461042523384094,0.5460397005081177,6.457418203353882e-05,0.0,7.093281388539103e-05,,,
1940,0.019690103828907013,0.019690103828907013,0.0,0.0,7.061505074773516e-05,,,
1950,0.0341699980199337,0.0341699980199337,0.0,0.0,7.040271437513063e-05,,,
1960,0.18122318387031555,0.18122318387031555,0.0,0.0,7.008348180724144e-05,,,
1970,0.830695390701294,0.830695390701294,0.0,0.0,6.987018259771648e-05,,,
1980,0.40145376324653625,0.40145376324653625,0.0,0.0,6.95495310101171e-05,,,
1990,0.2535350024700165,0.2535350024700165,0.0,0.0,6.933530264608953e-05,,,
2000,0.37486982345581055,0.37486982345581055,0.0,0.0,6.901328267338272e-05,0.5906255756368602,0.16214535955774165,0.42848021607911857
2010,0.2504643201828003,0.2504643201828003,0.0,0.0,6.879815898399464e-05,,,
2020,0.1833726316690445,0.1833726316690445,0.0,0.0,6.847482147686712e-05,,,
2030,0.005509855691343546,0.005509855691343546,0.0,0.0,6.825883643264286e-05,,,
2040,0.014461120590567589,0.014461120590567589,0.0,0.0,6.793423244983522e-05,,,
2050,0.029537957161664963,0.029537957161664963,0.0,0.0,6.771742015731708e-05,,,
2060,0.025391146540641785,0.025391146540641785,0.0,0.0,6.739160095756112e-05,,,
2070,0.1689460426568985,0.1689460426568985,0.0,0.0,6.71739956539234e-05,,,
2080,0.024577239528298378,0.024577239528298378,0.0,0.0,6.68470126878478e-05,,,
2090,0.024637874215841293,0.01676260307431221,0.007875271141529083,0.0,6.662864873549055e-05,,,
2100,0.005020985845476389,0.005020985845476389,0.0,0.0,6.630055363749617e-05,,,
2110,0.030280359089374542,0.030280359089374542,0.0,0.0,6.608146551861882e-05,,,
2120,0.019613448530435562,0.019613448530435562,0.0,0.0,6.575231009872501e-05,,,
2130,0.266973614692688,0.266973614692688,0.0,0.0,6.553253240988126e-05,,,
2140,0.02064143866300583,0.02064143866300583,0.0,0.0,6.520236864554451e-05,,,
2150,0.38193389773368835,0.38193389773368835,0.0,0.0,6.498193609217917e-05,,,
2160,0.16399478912353516,0.16399478912353516,0.0,0.0,6.465081612008526e-05,,,
2170,0.4908556640148163,0.4908556640148163,0.0,0.0,6.442976351105386e-05,,,
2180,0.8840082287788391,0.8840082287788391,0.0,0.0,6.409773961888485e-05,,,
2190,0.27585655450820923,0.27585655450820923,0.0,0.0,6.387610186095687e-05,,,
2200,0.757881760597229,0.757881760597229,0.0,0.0,6.354322647913427e-05,,,
2210,0.6475815176963806,0.6475815176963806,0.0,0.0,6.332103857148101e-05,,,
2220,0.028017232194542885,0.028017232194542885,0.0,0.0,6.298736426488643e-05,,,
2230,0.526555597782135,0.526555597782135,0.0,0.0,6.276466129355417e-05,,,
2240,0.24053438007831573,0.24053438007831573,0.0,0.0,6.243024075322868e-05,,,
2250,0.6551570296287537,0.6551570296287537,0.0,0.0,6.220705788559826e-05,,,
2260,0.820972740650177,0.820972740650177,0.0,0.0,6.187194392042195e-05,,,
2270,0.11822686344385147,0.11822686344385147,0.0,0.0,6.164831639965537e-05,,,
2280,0.9549821019172668,0.9549821019172668,0.0,0.0,6.131256192800804e-05,,,
2290,0.7950789928436279,0.7950789928436279,0.0,0.0,6.108852506748321e-05,,,
2300,0.0584881566464901,0.0584881566464901,0.0,0.0,6.075218310888816e-05,,,
2310,0.0723036378622055,0.0723036378622055,0.0,0.0,6.052777228662249e-05,,,
2320,0.7618099451065063,0.7618099451065063,0.0,0.0,6.019089595337396e-05,,,
2330,0.31063172221183777,0.31063172221183777,0.0,0.0,5.996614660643772e-05,,,
2340,0.49280276894569397,0.49280276894569397,0.0,0.0,5.962878909521396e-05,,,
2350,0.7344383597373962,0.7281866073608398,0.0062517449259757996,0.0,5.9403736714134406e-05,,,
2360,0.02822551503777504,0.02822551503777504,0.0,0.0,5.906595129759718e-05,,,
2370,0.657638669013977,0.657638669013977,0.0,0.0,5.88406314207542e-05,,,
2380,0.08096392452716827,0.08096392452716827,0.0,0.0,5.8502471439136525e-05,,,
2390,0.16923736035823822,0.16923736035823822,0.0,0.0,5.827691964715065e-05,,,
2400,0.3363718092441559,0.3363718092441559,0.0,0.0,5.79384384998337e-05,,,
2410,0.009686307981610298,0.009686307981610298,0.0,0.0,5.7712690409947555e-05,,,
2420,0.20936383306980133,0.20936383306980133,0.0,0.0,5.737394154702829e-05,,,
2430,0.055321142077445984,0.055321142077445984,0.0,0.0,5.7148032807482224e-05,,,
2440,0.022706955671310425,0.022706955671310425,0.0,0.0,5.680906972133299e-05,,,
2450,0.43212148547172546,0.43212148547172546,0.0,0.0,5.658303600573579e-05,,,
2460,0.014033534564077854,0.014033534564077854,0.0,0.0,5.624391222255728e-05,,,
2470,0.02219056710600853,0.02219056710600853,0.0,0.0,5.601778922425293e-05,,,
2480,0.4197031259536743,0.4197031259536743,0.0,0.0,5.567855829562176e-05,,,
2490,0.25461435317993164,0.25461435317993164,0.0,0.0,5.5452381722052964e-05,,,
2500,0.4847944378852844,0.4847944378852844,0.0,0.0,5.5113097216465264e-05,0.5906255756368602,0.1289093287092018,0.46171624692765845
2510,0.9532349705696106,0.9532349705696106,0.0,0.0,5.488690278353493e-05,,,
2520,0.803460419178009,0.803460419178009,0.0,0.0,5.4547618277947216e-05,,,
2530,0.32092997431755066,0.32092997431755066,0.0,0.0,5.4321441704378427e-05,,,
2540,0.1298201084136963,0.1298201084136963,0.0,0.0,5.398221077574726e-05,,,
2550,0.110943503677845,0.110943503677845,0.0,0.0,5.375608777744289e-05,,,
2560,0.021821528673171997,0.021821528673171997,0.0,0.0,5.3416963994264396e-05,,,
2570,0.7161034941673279,0.7161034941673279,0.0,0.0,5.31909302786672e-05,,,
2580,0.1634233295917511,0.1634233295917511,0.0,0.0,5.2851967192517976e-05,,,
2590,0.20195499062538147,0.20195499062538147,0.0,0.0,5.26260584529719e-05,,,
2600,0.28671830892562866,0.28671830892562866,0.0,0.0,5.228730959005263e-05,,,
2610,0.3935511112213135,0.3935511112213135,0.0,0.0,5.206156150016648e-05,,,
2620,0.016675814986228943,0.016675814986228943,0.0,0.0,5.1723080352849536e-05,,,
2630,0.5905853509902954,0.5905853509902954,0.0,0.0,5.1497528560863655e-05,,,
2640,0.011487245559692383,0.011487245559692383,0.0,0.0,5.115936857924598e-05,,,
2650,0.03824543207883835,0.03824543207883835,0.0,0.0,5.093404870240298e-05,,,
2660,0.010066920891404152,0.010066920891404152,0.0,0.0,5.059626328586577e-05,,,
2670,0.4389159381389618,0.4389159381389618,0.0,0.0,5.0371210904786226e-05,,,
2680,0.009876983240246773,0.009876983240246773,0.0,0.0,5.0033853393562455e-05,,,
2690,0.20043426752090454,0.20043426752090454,0.0,0.0,4.9809104046626224e-05,,,
2700,0.026028325781226158,0.026028325781226158,0.0,0.0,4.94722277133777e-05,,,
2710,0.5617375373840332,0.5617375373840332,0.0,0.0,4.9247816891112e-05,,,
2720,0.5622085332870483,0.5622085332870483,0.0,0.0,4.891147493251695e-05,,,
2730,0.4910217523574829,0.4910217523574829,0.0,0.0,4.868743807199213e-05,,,
2740,0.027596767991781235,0.027596767991781235,0.0,0.0,4.83516836003448e-05,,,
2750,0.930957019329071,0.930957019329071,0.0,0.0,4.812805607957822e-05,,,
2760,0.7761716246604919,0.7761716246604919,0.0,0.0,4.7792942114401885e-05,,,
2770,0.47207581996917725,0.47207581996917725,0.0,0.0,4.756975924677145e-05,,,
2780,0.19253550469875336,0.19253550469875336,0.0,0.0,4.723533870644596e-05,,,
2790,0.7486004829406738,0.7486004829406738,0.0,0.0,4.7012635735113705e-05,,,
2800,0.5153491497039795,0.5153491497039795,0.0,0.0,4.667896142851911e-05,,,
2810,0.1759149581193924,0.1759149581193924,0.0,0.0,4.6456773520865826e-05,,,
2820,0.16064655780792236,0.16064655780792236,0.0,0.0,4.612389813904324e-05,,,
2830,0.4672413468360901,0.4672413468360901,0.0,0.0,4.590226038111525e-05,,,
2840,0.16985829174518585,0.16985829174518585,0.0,0.0,4.5570236488946236e-05,,,
2850,0.5667369961738586,0.5632167458534241,0.0035202279686927795,0.0,4.5349183879914844e-05,,,
2860,0.03391807898879051,0.03391807898879051,0.0,0.0,4.501806390782094e-05,,,
2870,0.05062275379896164,0.05062275379896164,0.0,0.0,4.479763135445559e-05,,,
2880,0.0074014244601130486,0.0074014244601130486,0.0,0.0,4.446746759011883e-05,,,
2890,0.4625151753425598,0.4625151753425598,0.0,0.0,4.4247689901275084e-05,,,
2900,0.9283252358436584,0.9283252358436584,0.0,0.0,4.391853448138126e-05,,,
2910,0.7636867761611938,0.7636867761611938,0.0,0.0,4.3699446362503894e-05,,,
2920,0.7696487307548523,0.7696487307548523,0.0,0.0,4.33713512645095e-05,,,
2930,0.18209949135780334,0.18209949135780334,0.0,0.0,4.315298731215224e-05,,,
2940,0.012477119453251362,0.012477119453251362,0.0,0.0,4.2826004346076646e-05,,,
2950,0.029980754479765892,0.029980754479765892,0.0,0.0,4.260839904243894e-05,,,
2960,0.008511840365827084,0.008511840365827084,0.0,0.0,4.228257984268298e-05,,,
2970,0.103912852704525,0.103912852704525,0.0,0.0,4.2065767550164816e-05,,,
2980,0.548302948474884,0.548302948474884,0.0,0.0,4.1741163567357174e-05,,,
2990,0.03480171412229538,0.03480171412229538,0.0,0.0,4.152517852313292e-05,,,
3000,0.24479475617408752,0.24479475617408752,0.0,0.0,4.120184101600537e-05,0.5906255756368602,0.11447265888036746,0.4761529167564928
3010,0.15151846408843994,0.15151846408843994,0.0,0.0,4.0986717326617305e-05,,,
3020,0.5088504552841187,0.5088504552841187,0.0,0.0,4.066469735391049e-05,,,
3030,0.20749127864837646,0.20749127864837646,0.0,0.0,4.0450468989882934e-05,,,
3040,0.0034726718440651894,0.0034726718440651894,0.0,0.0,4.0129817402283536e-05,,,
3050,0.55161452293396,0.5404940843582153,0.011120453476905823,0.0,3.991651819275859e-05,,,
3060,0.019719574600458145,0.019719574600458145,0.0,0.0,3.959728562486938e-05,,,
3070,0.7375417351722717,0.7367679476737976,0.0007737651467323303,0.0,3.938494925226487e-05,,,
3080,0.024175984784960747,0.024175984784960747,0.0,0.0,3.906718611460898e-05,,,
3090,0.01855035498738289,0.01855035498738289,0.0,0.0,3.88558461092996e-05,,,
3100,0.017608262598514557,0.017608262598514557,0.0,0.0,3.853960258036012e-05,,,
3110,0.15853142738342285,0.15853142738342285,0.0,0.0,3.832929231538267e-05,,,
3120,0.027803543955087662,0.027803543955087662,0.0,0.0,3.80146183336788e-05,,,
3130,0.40439456701278687,0.4009070098400116,0.0034875497221946716,0.0,3.78053710194621e-05,,,
3140,0.03126535192131996,0.03126535192131996,0.0,0.0,3.74923162756634e-05,,,
3150,0.018123501911759377,0.018123501911759377,0.0,0.0,3.728416495478404e-05,,,
3160,0.11372638493776321,0.11372638493776321,0.0,0.0,3.697277888386356e-05,,,
3170,0.012515276670455933,0.012515276670455933,0.0,0.0,3.6765756425828094e-05,,,
3180,0.4668014943599701,0.4668014943599701,0.0,0.0,3.645608819925615e-05,,,
