step,loss,l_attack,l_perc,l_temp,lr,val_mean_jf_clean,val_mean_jf_adv,val_delta_jf
10,0.920989990234375,0.9209227561950684,0.0,0.0006723118713125587,4.999921043626582e-05,,,
20,0.8459168076515198,0.8458455801010132,0.0,0.0007120157824829221,4.999506537818403e-05,,,
30,0.16044360399246216,0.16038526594638824,0.0,0.0005833660252392292,4.999032848064256e-05,,,
40,0.18912871181964874,0.18907420337200165,0.0,0.0005450798198580742,4.998026367722432e-05,,,
50,0.11584455519914627,0.11578334122896194,0.0,0.0006121434271335602,4.99715815236354e-05,,,
60,0.018029339611530304,0.01801176369190216,0.0,0.00017575715901330113,4.995560138963611e-05,,,
70,0.003364111064001918,0.0033444121945649385,0.0,0.00019698822870850563,4.994297778827924e-05,,,
80,0.03117675706744194,0.031170722097158432,0.0,6.0341524658724666e-05,4.992108933311385e-05,,,
90,0.02969859540462494,0.029665835201740265,0.0,0.0003276011848356575,4.9904529821117814e-05,,,
100,0.0086834616959095,0.0086317528039217,0.0,0.0005170925287529826,4.987674264578616e-05,,,
110,0.6012874245643616,0.6012329459190369,0.0,0.0005447746952995658,4.985625448670019e-05,,,
120,0.016138559207320213,0.01608094945549965,0.0,0.0005760907661169767,4.9822580779575757e-05,,,
130,0.28175607323646545,0.2817038595676422,0.0,0.0005222647450864315,4.979817296018359e-05,,,
140,0.13440091907978058,0.13434986770153046,0.0,0.0005105460295453668,4.975862749166724e-05,,,
150,0.18642720580101013,0.18637679517269135,0.0,0.0005040850955992937,4.9730310718045145e-05,,,
160,0.015708668157458305,0.01565050147473812,0.0,0.000581667642109096,4.9684910834086364e-05,,,
170,0.015422104857861996,0.015361445024609566,0.0,0.0006066028727218509,4.965269752690712e-05,,,
180,0.017462529242038727,0.01739947684109211,0.0,0.000630518130492419,4.9601463141395496e-05,,,
190,0.8390346169471741,0.838979184627533,0.0,0.0005542689468711615,4.9565367430480305e-05,,,
200,0.3774399161338806,0.37738004326820374,0.0,0.0005986830219626427,4.950832101651062e-05,,,
210,0.005997180938720703,0.005946469027549028,0.0,0.0005071185296401381,4.9468358734631256e-05,,,
220,0.18192346394062042,0.18186594545841217,0.0,0.0005751181161031127,4.94055253146461e-05,,,
230,0.36682313680648804,0.36676329374313354,0.0,0.0005983687005937099,4.936171399058016e-05,,,
240,0.02710212953388691,0.027030883356928825,0.0,0.0007124675321392715,4.929312112539419e-05,,,
250,0.23903805017471313,0.23896513879299164,0.0,0.0007290858193300664,4.924547997623638e-05,,,
260,0.005648807622492313,0.005624956451356411,0.0,0.0002385132247582078,4.9171157752947296e-05,,,
270,0.004618762992322445,0.004578636959195137,0.0,0.00040126213571056724,4.9119707675680204e-05,,,
280,0.014636530540883541,0.014607054181396961,0.0,0.00029476071358658373,4.903968869447149e-05,,,
290,0.010134934447705746,0.010110868141055107,0.0,0.00024066041805781424,4.8984452256799445e-05,,,
300,0.00499865785241127,0.004968338645994663,0.0,0.0003031901433132589,4.889877161664093e-05,,,
310,0.5622541904449463,0.5622385740280151,0.0,0.00015636530588380992,4.883977304709107e-05,,,
320,0.31478577852249146,0.31476810574531555,0.0,0.00017667147039901465,4.87484683303433e-05,,,
330,0.013007920235395432,0.01299223955720663,0.0,0.0001568030857015401,4.868573350763815e-05,,,
340,0.5933138728141785,0.5932989716529846,0.0,0.00014899292727932334,4.858884476356754e-05,,,
350,0.35191330313682556,0.3518953025341034,0.0,0.0001800728205125779,4.852240120527375e-05,,,
360,0.3352913558483124,0.3352063000202179,0.0,0.0008504113066010177,4.8419970932485634e-05,,,
370,0.23897337913513184,0.23890450596809387,0.0,0.0006888043135404587,4.834984778294385e-05,,,
380,0.5475730299949646,0.5474952459335327,0.0,0.0007780635496601462,4.8241920910741234e-05,,,
390,0.4221484065055847,0.4221051335334778,0.0,0.00043279974488541484,4.8168148928282436e-05,,,
400,0.4108283221721649,0.4107843339443207,0.0,0.00043979063048027456,4.805477279695848e-05,,,
410,0.007759496103972197,0.007719999644905329,0.0,0.00039496435783803463,4.7977384340412366e-05,,,
420,0.007994157262146473,0.007959281094372272,0.0,0.00034875981509685516,4.785860868048541e-05,,,
430,0.056613873690366745,0.05656919628381729,0.0,0.0004467663820832968,4.7777637694986734e-05,,,
440,0.8110929131507874,0.8110474944114685,0.0,0.0004539434739854187,4.765351460538677e-05,,,
450,0.7771327495574951,0.7770834565162659,0.0,0.0004929462447762489,4.756899660748587e-05,,,
460,0.19603168964385986,0.19598856568336487,0.0,0.00043117115274071693,4.743958053270231e-05,,,
470,0.20052114129066467,0.20047521591186523,0.0,0.0004592501209117472,4.735155259478643e-05,,,
480,0.20450228452682495,0.20445601642131805,0.0,0.00046262890100479126,4.721690030098691e-05,,,
490,0.1900884062051773,0.19003449380397797,0.0,0.0005391142331063747,4.712540103501897e-05,,,
500,0.1231830045580864,0.12312935292720795,0.0,0.0005365158431231976,4.698557158514986e-05,0.5906255756368602,0.292474411544785,0.29815116409207526
510,0.11576976627111435,0.11571589857339859,0.0,0.0005387139390222728,4.689064112573197e-05,,,
520,0.11012859642505646,0.11007485538721085,0.0,0.0005374172469601035,4.6745695853611386e-05,,,
530,0.0035572259221225977,0.0035018690396100283,0.0,0.0005535689415410161,4.664737584038055e-05,,,
540,0.8927301168441772,0.8926719427108765,0.0,0.0005817103083245456,4.6497378323795325e-05,,,
550,0.7370991110801697,0.7370902895927429,0.0,8.83662942214869e-05,4.639571188315885e-05,,,
560,0.07639266550540924,0.07634616643190384,0.0,0.00046502373879775405,4.624072791597723e-05,,,
570,0.949670672416687,0.9496133923530579,0.0,0.0005728568648919463,4.613575964219608e-05,,,
580,0.9215061068534851,0.9214493036270142,0.0,0.0005680458853021264,4.597585720550832e-05,,,
590,0.1914706826210022,0.19141051173210144,0.0,0.0006016624975018203,4.5867633141136626e-05,,,
600,0.8125692009925842,0.812512218952179,0.0,0.0005699477042071521,4.5702882373436304e-05,,,
610,0.44887202978134155,0.4488166272640228,0.0,0.000554031110368669,4.559144998912552e-05,,,
620,0.018039261922240257,0.017973436042666435,0.0,0.0006582554196938872,4.5421923155544396e-05,,,
630,0.7438420653343201,0.7437849640846252,0.0,0.000571003183722496,4.530733132922116e-05,,,
640,0.478546679019928,0.4785115122795105,0.0,0.000351588474586606,4.513310278983138e-05,,,
650,0.7286840081214905,0.7286198735237122,0.0,0.000641382415778935,4.5015401785258006e-05,,,
660,0.3596577048301697,0.3595980405807495,0.0,0.0005967002362012863,4.483654796245523e-05,,,
670,0.4231627881526947,0.42310237884521484,0.0,0.0006041862070560455,4.47157894071824e-05,,,
680,0.04726205766201019,0.04721568897366524,0.0,0.0004636741941794753,4.453238875216449e-05,,,
690,0.004965880885720253,0.004916685167700052,0.0,0.0004919554921798408,4.440862561488564e-05,,,
700,0.6554495692253113,0.6554155945777893,0.0,0.00033993955003097653,4.422075857324136e-05,,,
710,0.7120329737663269,0.7119992971420288,0.0,0.0003365016891621053,4.409404514055889e-05,,,
720,0.01395726390182972,0.013922409154474735,0.0,0.00034854860859923065,4.3901794116981746e-05,,,
730,0.023050881922245026,0.02301643416285515,0.0,0.00034448408405296504,4.3772185969595186e-05,,,
750,0.9136156439781189,0.913545548915863,0.0,0.0007011375273577869,4.3509552737208915e-05,,,
760,0.8925071954727173,0.8924272656440735,0.0,0.0007991201127879322,4.33096243204741e-05,,,
770,0.8978589177131653,0.8977764248847961,0.0,0.0008248288067989051,4.3174949787015804e-05,,,
780,0.7662978768348694,0.7662369608879089,0.0,0.000609056674875319,4.2970878233036753e-05,,,
790,0.9001372456550598,0.9000553488731384,0.0,0.000819113221950829,4.283347128578418e-05,,,
800,0.03721565008163452,0.037202950567007065,0.0,0.00012698970385827124,4.26253461070891e-05,,,
810,0.41882088780403137,0.4188101887702942,0.0,0.00010689670307328925,4.248526701727065e-05,,,
820,0.4372621178627014,0.43725115060806274,0.0,0.00010953254241030663,4.2273179504441517e-05,,,
830,0.05989212170243263,0.05988261103630066,0.0,9.508875518804416e-05,4.2130489715375644e-05,,,
840,0.3191624581813812,0.31915083527565,0.0,0.00011610738874878734,4.191453289700512e-05,,,
850,0.017867233604192734,0.012793486006557941,0.0050059035420417786,0.0006784425931982696,4.176929499714925e-05,,,
860,0.2046818882226944,0.20461611449718475,0.0,0.0006577655440196395,4.1549563599035346e-05,,,
870,0.5583128333091736,0.5582467317581177,0.0,0.000660771387629211,4.140184129453252e-05,,,
880,0.6395348310470581,0.6394832730293274,0.0,0.000515376275870949,4.117843169812862e-05,,,
890,0.7350718379020691,0.7350170612335205,0.0,0.0005478846142068505,4.102828978486385e-05,,,
900,0.20170976221561432,0.19572855532169342,0.0059132203459739685,0.0006799036636948586,4.08012999850027e-05,,,
910,0.06855091452598572,0.06848908960819244,0.0,0.0006182589568197727,4.0648804320181375e-05,,,
920,0.03154363855719566,0.03148074448108673,0.0,0.0006289231823757291,4.041833388209128e-05,,,
930,0.1644379049539566,0.164372980594635,0.0,0.0006492027314379811,4.0263551355352024e-05,,,
