step,loss,l_attack,l_perc,l_temp,lr,val_mean_jf_clean,val_mean_jf_adv,val_delta_jf
920,0.4723740518093109,0.4723740518093109,0.0,0.0,8.068211054579926e-05,,,
930,0.5413530468940735,0.5413530468940735,0.0,0.0,8.029375200334573e-05,,,
940,0.11924043297767639,0.11924043297767639,0.0,0.0,7.99026197159503e-05,,,
950,0.2106473445892334,0.19528919458389282,0.015358150005340576,0.0,7.950875657567605e-05,,,
960,0.7083095908164978,0.7036906480789185,0.004618935286998749,0.0,7.91122057740547e-05,,,
970,0.4479728937149048,0.43608492612838745,0.01188795268535614,0.0,7.871301079735032e-05,,,
980,0.9052917957305908,0.9052917957305908,0.0,0.0,7.831121542179068e-05,,,
990,0.03427674248814583,0.03427674248814583,0.0,0.0,7.790686370876652e-05,,,
1000,0.41258782148361206,0.41258782148361206,0.0,0.0,7.749999999999982e-05,0.5906365395917818,0.46911719902900617,0.12151934056277558
1010,0.07105977833271027,0.07105977833271027,0.0,0.0,7.709066891268117e-05,,,
1020,0.48442819714546204,0.4487660527229309,0.035662151873111725,0.0,7.667891533457703e-05,,,
1030,0.01352611929178238,0.01352611929178238,0.0,0.0,7.626478441910728e-05,,,
1040,0.8024346828460693,0.8024346828460693,0.0,0.0,7.584832158039364e-05,,,
1050,0.32783782482147217,0.31319764256477356,0.014640167355537415,0.0,7.542957248827949e-05,,,
1060,0.23244954645633698,0.23244954645633698,0.0,0.0,7.500858306332162e-05,,,
1070,0.4581601917743683,0.4581601917743683,0.0,0.0,7.458539947175464e-05,,,
1080,0.04645237699151039,0.04645237699151039,0.0,0.0,7.416006812042818e-05,,,
1090,0.48525768518447876,0.46989861130714417,0.015359081327915192,0.0,7.373263565171795e-05,,,
1100,0.807399570941925,0.807399570941925,0.0,0.0,7.33031489384109e-05,,,
1110,0.5317072868347168,0.5288443565368652,0.0028629451990127563,0.0,7.287165507856502e-05,,,
1120,0.3145780563354492,0.3140128552913666,0.0005652084946632385,0.0,7.243820139034452e-05,,,
1130,0.010804335586726665,0.010804335586726665,0.0,0.0,7.200283540683089e-05,,,
1140,0.012562365271151066,0.012562365271151066,0.0,0.0,7.156560487081036e-05,,,
1150,0.05144810676574707,0.05144810676574707,0.0,0.0,7.112655772953838e-05,,,
1160,0.5142908096313477,0.5142908096313477,0.0,0.0,7.068574212948157e-05,,,
1170,0.870754063129425,0.870754063129425,0.0,0.0,7.024320641103803e-05,,,
1180,0.42345160245895386,0.42345160245895386,0.0,0.0,6.979899910323618e-05,,,
1190,0.4745548367500305,0.4745548367500305,0.0,0.0,6.935316891841311e-05,,,
1200,0.042521677911281586,0.042521677911281586,0.0,0.0,6.890576474687263e-05,,,
1210,0.11820655316114426,0.11641447246074677,0.0017920807003974915,0.0,6.845683565152393e-05,,,
1220,0.8053478598594666,0.8053478598594666,0.0,0.0,6.800643086250126e-05,,,
1230,0.21441273391246796,0.21441273391246796,0.0,0.0,6.75545997717654e-05,,,
1240,0.09129836410284042,0.09129836410284042,0.0,0.0,6.710139192768708e-05,,,
1250,0.26183390617370605,0.26183390617370605,0.0,0.0,6.664685702961359e-05,,,
1260,0.33388903737068176,0.33388903737068176,0.0,0.0,6.619104492241867e-05,,,
1270,0.044945526868104935,0.044945526868104935,0.0,0.0,6.573400559103641e-05,,,
1280,0.7467480897903442,0.7467480897903442,0.0,0.0,6.52757891549798e-05,,,
1290,0.4298980236053467,0.4298980236053467,0.0,0.0,6.481644586284474e-05,,,
1300,0.5381683111190796,0.5252933502197266,0.012874960899353027,0.0,6.435602608679953e-05,,,
1310,0.8859876990318298,0.8859876990318298,0.0,0.0,6.389458031706107e-05,,,
1320,0.5668829679489136,0.5668829679489136,0.0,0.0,6.343215915635804e-05,,,
1330,0.08054404705762863,0.07479830086231232,0.005745746195316315,0.0,6.296881331438173e-05,,,
1340,0.009231243282556534,0.009231243282556534,0.0,0.0,6.250459360222511e-05,,,
1350,0.23756393790245056,0.2305452972650528,0.007018640637397766,0.0,6.20395509268109e-05,,,
1360,0.44404250383377075,0.44404250383377075,0.0,0.0,6.157373628530906e-05,,,
1370,0.044046610593795776,0.044046610593795776,0.0,0.0,6.110720075954427e-05,,,
1380,0.009294860996305943,0.009294860996305943,0.0,0.0,6.063999551039426e-05,,,
1390,0.09935019910335541,0.09935019910335541,0.0,0.0,6.0172171772179555e-05,,,
1400,0.676154613494873,0.6758790016174316,0.0002756044268608093,0.0,5.9703780847044976e-05,,,
1410,0.03164130449295044,0.03164130449295044,0.0,0.0,5.923487409933371e-05,,,
1420,0.2119927853345871,0.2119927853345871,0.0,0.0,5.8765502949954766e-05,,,
1430,0.46147748827934265,0.44228968024253845,0.019187815487384796,0.0,5.829571887074396e-05,,,
1440,0.7115435004234314,0.7090913653373718,0.0024521425366401672,0.0,5.782557337881961e-05,,,
1450,0.6349811553955078,0.6349811553955078,0.0,0.0,5.7355118030932984e-05,,,
1460,0.6285313963890076,0.6285313963890076,0.0,0.0,5.688440441781448e-05,,,
1470,0.4210200607776642,0.4210200607776642,0.0,0.0,5.6413484158516274e-05,,,
1480,0.010717038065195084,0.008311118930578232,0.002405919134616852,0.0,5.5942408894751555e-05,,,
1490,0.03206881135702133,0.03206881135702133,0.0,0.0,5.547123028523155e-05,,,
1500,0.42906251549720764,0.42906251549720764,0.0,0.0,5.500000000000048e-05,0.5906365395917818,0.4088493831787836,0.18178715641299814
1510,0.0347982719540596,0.0347982719540596,0.0,0.0,5.452876971476943e-05,,,
1520,0.8882606029510498,0.8882606029510498,0.0,0.0,5.405759110524942e-05,,,
1530,0.44697797298431396,0.44697797298431396,0.0,0.0,5.3586515841484706e-05,,,
1540,0.014839649200439453,0.014839649200439453,0.0,0.0,5.31155955821865e-05,,,
1550,0.008992514573037624,0.008992514573037624,0.0,0.0,5.2644881969067995e-05,,,
1560,0.5778648257255554,0.5756354928016663,0.002229355275630951,0.0,5.217442662118138e-05,,,
1570,0.014216816052794456,0.014216816052794456,0.0,0.0,5.170428112925705e-05,,,
1580,0.018574142828583717,0.01587582565844059,0.0026983171701431274,0.0,5.1234497050046275e-05,,,
1590,0.0036257158499211073,0.0036257158499211073,0.0,0.0,5.0765125900667325e-05,,,
1600,0.03988111764192581,0.03988111764192581,0.0,0.0,5.0296219152956044e-05,,,
1610,0.23822027444839478,0.23744630813598633,0.0007739737629890442,0.0,4.982782822782146e-05,,,
1620,0.507591962814331,0.5008572936058044,0.0067346468567848206,0.0,4.9360004489606754e-05,,,
1630,0.1677423119544983,0.1677423119544983,0.0,0.0,4.889279924045674e-05,,,
1640,0.4482003152370453,0.4482003152370453,0.0,0.0,4.8426263714691916e-05,,,
1650,0.1558707356452942,0.12566164135932922,0.03020908683538437,0.0,4.796044907319004e-05,,,
1660,0.22227995097637177,0.22227995097637177,0.0,0.0,4.7495406397775836e-05,,,
1670,0.6712300777435303,0.6697357892990112,0.0014943107962608337,0.0,4.7031186685619204e-05,,,
1680,0.207466721534729,0.18631774187088013,0.021148987114429474,0.0,4.6567840843642824e-05,,,
1690,0.7740471959114075,0.7740471959114075,0.0,0.0,4.610541968293975e-05,,,
1700,0.03350083902478218,0.03350083902478218,0.0,0.0,4.564397391320127e-05,,,
1710,0.01343505084514618,0.01343505084514618,0.0,0.0,4.518355413715601e-05,,,
1720,0.7400001883506775,0.7344992756843567,0.005500912666320801,0.0,4.4724210845020914e-05,,,
1730,0.03621732443571091,0.03621732443571091,0.0,0.0,4.426599440896428e-05,,,
1740,0.04188655689358711,0.04188655689358711,0.0,0.0,4.380895507758195e-05,,,
1750,0.6190008521080017,0.6190008521080017,0.0,0.0,4.3353142970386984e-05,,,
1760,0.05884817987680435,0.05884817987680435,0.0,0.0,4.2898608072313444e-05,,,
1770,0.007004681508988142,0.007004681508988142,0.0,0.0,4.24454002282351e-05,,,
1780,0.4502299726009369,0.4502299726009369,0.0,0.0,4.1993569137499176e-05,,,
1790,0.7476940155029297,0.7476940155029297,0.0,0.0,4.1543164348476504e-05,,,
1800,0.039060577750205994,0.039060577750205994,0.0,0.0,4.1094235253127766e-05,,,
1810,0.038135234266519547,0.038135234266519547,0.0,0.0,4.064683108158726e-05,,,
1820,0.72536301612854,0.7209190726280212,0.004443936049938202,0.0,4.0201000896764146e-05,,,
1830,0.03757767006754875,0.03757767006754875,0.0,0.0,3.975679358896229e-05,,,
1840,0.04163196310400963,0.04163196310400963,0.0,0.0,3.931425787051872e-05,,,
1850,0.04005620256066322,0.04005620256066322,0.0,0.0,3.8873442270461883e-05,,,
1860,0.03702395781874657,0.03702395781874657,0.0,0.0,3.843439512918991e-05,,,
1870,0.4053170084953308,0.36971011757850647,0.035606883466243744,0.0,3.799716459316939e-05,,,
1880,0.5951406955718994,0.5951406955718994,0.0,0.0,3.75617986096558e-05,,,
1890,0.7384858727455139,0.7381256818771362,0.0003601685166358948,0.0,3.712834492143531e-05,,,
1900,0.03269735351204872,0.03269735351204872,0.0,0.0,3.669685106158943e-05,,,
1910,0.04298663139343262,0.04298663139343262,0.0,0.0,3.62673643482824e-05,,,
1920,0.019740846008062363,0.014156881719827652,0.005583964288234711,0.0,3.583993187957221e-05,,,
1930,0.11786113679409027,0.11750507354736328,0.00035606324672698975,0.0,3.5414600528245746e-05,,,
1940,0.04144585132598877,0.04144585132598877,0.0,0.0,3.499141693667877e-05,,,
1950,0.06983340531587601,0.06983340531587601,0.0,0.0,3.45704275117209e-05,,,
1960,0.19374550879001617,0.19282083213329315,0.0009246766567230225,0.0,3.415167841960675e-05,,,
1970,0.08086386322975159,0.08086386322975159,0.0,0.0,3.3735215580893104e-05,,,
1980,0.42956167459487915,0.42496922612190247,0.004592448472976685,0.0,3.332108466542335e-05,,,
1990,0.012545209378004074,0.012545209378004074,0.0,0.0,3.290933108731923e-05,,,
2000,0.5395799875259399,0.5395799875259399,0.0,0.0,3.250000000000058e-05,0.5906365395917818,0.369650910339728,0.22098562925205373
2010,0.15600933134555817,0.15600933134555817,0.0,0.0,3.2093136291233845e-05,,,
2020,0.10847199708223343,0.10847199708223343,0.0,0.0,3.168878457820971e-05,,,
2030,0.20710806548595428,0.20710806548595428,0.0,0.0,3.1286989202650075e-05,,,
2040,0.39763447642326355,0.39763447642326355,0.0,0.0,3.088779422594573e-05,,,
2050,0.46843987703323364,0.4484918713569641,0.01994800567626953,0.0,3.0491243424324375e-05,,,
2060,0.48041313886642456,0.48041313886642456,0.0,0.0,3.0097380284050106e-05,,,
2070,0.03135482221841812,0.03135482221841812,0.0,0.0,2.970624799665471e-05,,,
2080,0.4253733158111572,0.4253733158111572,0.0,0.0,2.9317889454201173e-05,,,
2090,0.7071375846862793,0.7053338885307312,0.0018036812543869019,0.0,2.8932347244580048e-05,,,
2100,0.04174254462122917,0.04174254462122917,0.0,0.0,2.8549663646839313e-05,,,
2110,0.7412502765655518,0.7342738509178162,0.006976395845413208,0.0,2.81698806265479e-05,,,
2120,0.14309880137443542,0.14309880137443542,0.0,0.0,2.7793039831193746e-05,,,
2130,0.05190528556704521,0.05190528556704521,0.0,0.0,2.7419182585616686e-05,,,
2140,0.7170453071594238,0.7170453071594238,0.0,0.0,2.7048349887476667e-05,,,
2150,0.25635087490081787,0.24838410317897797,0.007966779172420502,0.0,2.6680582402757953e-05,,,
2160,0.032438136637210846,0.032438136637210846,0.0,0.0,2.6315920461309584e-05,,,
2170,0.1132807508111,0.1132807508111,0.0,0.0,2.5954404052422857e-05,,,
2180,0.828055202960968,0.828055202960968,0.0,0.0,2.5596072820445878e-05,,,
2190,0.659784734249115,0.659784734249115,0.0,0.0,2.52409660604363e-05,,,
2200,0.03194480016827583,0.03194480016827583,0.0,0.0,2.488912271385199e-05,,,
2210,0.07411424070596695,0.07411424070596695,0.0,0.0,2.4540581364280873e-05,,,
2220,0.08025792986154556,0.08025792986154556,0.0,0.0,2.4195380233209598e-05,,,
2230,0.5479617714881897,0.5479617714881897,0.0,0.0,2.385355717583227e-05,,,
2240,0.12344197183847427,0.12344197183847427,0.0,0.0,2.3515149676899114e-05,,,
2250,0.4068303108215332,0.37783506512641907,0.02899523824453354,0.0,2.31801948466059e-05,,,
2260,0.6055229902267456,0.6055229902267456,0.0,0.0,2.2848729416524386e-05,,,
2270,0.6828461289405823,0.6828461289405823,0.0,0.0,2.252078973557422e-05,,,
2280,0.015755392611026764,0.015755392611026764,0.0,0.0,2.2196411766036977e-05,,,
2290,0.025521844625473022,0.025521844625473022,0.0,0.0,2.187563107961244e-05,,,
2300,0.3803374171257019,0.3803374171257019,0.0,0.0,2.1558482853517738e-05,,,
2310,0.8268225789070129,0.8268225789070129,0.0,0.0,2.1245001866629786e-05,,,
2320,0.5648958086967468,0.5648958086967468,0.0,0.0,2.0935222495671422e-05,,,
2330,0.3590354323387146,0.3583274483680725,0.000707969069480896,0.0,2.0629178711441555e-05,,,
2340,0.030778514221310616,0.030778514221310616,0.0,0.0,2.0326904075089926e-05,,,
2350,0.01566038280725479,0.01566038280725479,0.0,0.0,2.0028431734436754e-05,,,
2360,0.1395656168460846,0.1395656168460846,0.0,0.0,1.9733794420337638e-05,,,
2370,0.31404805183410645,0.31404805183410645,0.0,0.0,1.944302444309435e-05,,,
2380,0.34597840905189514,0.34597840905189514,0.0,0.0,1.9156153688911584e-05,,,
2390,0.16839303076267242,0.15246741473674774,0.015925616025924683,0.0,1.8873213616400238e-05,,,
2400,0.13023404777050018,0.11695600301027298,0.013278044760227203,0.0,1.8594235253127747e-05,,,
2410,0.04985234513878822,0.04985234513878822,0.0,0.0,1.8319249192215428e-05,,,
2420,0.033244870603084564,0.033244870603084564,0.0,0.0,1.804828558898367e-05,,,
2430,0.11413685977458954,0.11413685977458954,0.0,0.0,1.7781374157645064e-05,,,
2440,0.015606188215315342,0.015606188215315342,0.0,0.0,1.7518544168045853e-05,,,
2450,0.7555201649665833,0.7555201649665833,0.0,0.0,1.7259824442456235e-05,,,
2460,0.7212086319923401,0.7212086319923401,0.0,0.0,1.7005243352409625e-05,,,
2470,0.49077916145324707,0.49077916145324707,0.0,0.0,1.6754828815591424e-05,,,
2480,0.296546071767807,0.29112353920936584,0.005422525107860565,0.0,1.6508608292777482e-05,,,
2490,0.18530447781085968,0.18530447781085968,0.0,0.0,1.626660878482281e-05,,,
2500,0.6512652039527893,0.6512652039527893,0.0,0.0,1.6028856829700517e-05,0.5906365395917818,0.36840077176292324,0.2222357678288585
2510,0.03018821030855179,0.03018821030855179,0.0,0.0,1.5795378499591733e-05,,,
2520,0.7436603307723999,0.7436603307723999,0.0,0.0,1.556619939802638e-05,,,
2530,0.34643876552581787,0.34643876552581787,0.0,0.0,1.5341344657075582e-05,,,
2540,0.6858174204826355,0.6858174204826355,0.0,0.0,1.5120838934595564e-05,,,
2550,0.1632680594921112,0.1396733522415161,0.02359471470117569,0.0,1.4904706411523659e-05,,,
2560,0.008441695012152195,0.008441695012152195,0.0,0.0,1.4692970789226633e-05,,,
2570,0.046723462641239166,0.046723462641239166,0.0,0.0,1.4485655286901487e-05,,,
2580,0.015863988548517227,0.015863988548517227,0.0,0.0,1.4282782639029302e-05,,,
2590,0.0126921022310853,0.0126921022310853,0.0,0.0,1.408437509288209e-05,,,
2600,0.6501699090003967,0.6419404745101929,0.00822942703962326,0.0,1.3890454406083132e-05,,,
2610,0.6442217826843262,0.6362215876579285,0.008000217378139496,0.0,1.3701041844221003e-05,,,
2620,0.20959369838237762,0.20959369838237762,0.0,0.0,1.3516158178517628e-05,,,
2630,0.010065726935863495,0.010065726935863495,0.0,0.0,1.333582368355038e-05,,,
2640,0.18560202419757843,0.18560202419757843,0.0,0.0,1.3160058135028822e-05,,,
2650,0.659862756729126,0.6540022492408752,0.005860529839992523,0.0,1.2988880807626046e-05,,,
2660,0.17478525638580322,0.17478525638580322,0.0,0.0,1.2822310472865001e-05,,,
2670,0.03408348187804222,0.03408348187804222,0.0,0.0,1.2660365397059963e-05,,,
2680,0.16589391231536865,0.14282529056072235,0.0230686217546463,0.0,1.2503063339313456e-05,,,
2690,0.6670633554458618,0.6642888784408569,0.002774462103843689,0.0,1.2350421549568746e-05,,,
2700,0.6864399313926697,0.6818963885307312,0.004543520510196686,0.0,1.2202456766718176e-05,,,
2710,0.45702844858169556,0.45702844858169556,0.0,0.0,1.2059185216767622e-05,,,
2720,0.02997312881052494,0.02997312881052494,0.0,0.0,1.1920622611057053e-05,,,
2730,0.6020938158035278,0.6020938158035278,0.0,0.0,1.1786784144537641e-05,,,
2740,0.8625462055206299,0.8625462055206299,0.0,0.0,1.165768449410546e-05,,,
2750,0.029211005195975304,0.029211005195975304,0.0,0.0,1.1533337816991997e-05,,,
2760,0.032942790538072586,0.032942790538072586,0.0,0.0,1.1413757749211665e-05,,,
2770,0.08813972026109695,0.08813972026109695,0.0,0.0,1.129895740406644e-05,,,
2780,0.5229386687278748,0.5229386687278748,0.0,0.0,1.1188949370707843e-05,,,
2790,0.3143487572669983,0.3143487572669983,0.0,0.0,1.1083745712756423e-05,,,
2800,0.419328510761261,0.419328510761261,0.0,0.0,1.0983357966978797e-05,,,
2810,0.0038145859725773335,0.0038145859725773335,0.0,0.0,1.0887797142022561e-05,,,
2820,0.029193714261054993,0.029193714261054993,0.0,0.0,1.079707371720905e-05,,,
2830,0.014244423247873783,0.014244423247873783,0.0,0.0,1.0711197641384153e-05,,,
2840,0.009946316480636597,0.009946316480636597,0.0,0.0,1.0630178331827314e-05,,,
2850,0.01412244699895382,0.01412244699895382,0.0,0.0,1.0554024673218834e-05,,,
2860,0.6498498916625977,0.6462445259094238,0.0036053434014320374,0.0,1.0482745016665551e-05,,,
2870,0.731920063495636,0.731920063495636,0.0,0.0,1.0416347178785061e-05,,,
2880,0.15009546279907227,0.15009546279907227,0.0,0.0,1.0354838440848516e-05,,,
2890,0.027803903445601463,0.027803903445601463,0.0,0.0,1.0298225547982179e-05,,,
2900,0.003833714174106717,0.003833714174106717,0.0,0.0,1.0246514708427717e-05,,,
2910,0.02643001079559326,0.02643001079559326,0.0,0.0,1.0199711592861413e-05,,,
2920,0.014070547185838223,0.014070547185838223,0.0,0.0,1.0157821333772312e-05,,,
2930,0.01104933861643076,0.01104933861643076,0.0,0.0,1.0120848524899391e-05,,,
2940,0.5402651429176331,0.5402651429176331,0.0,0.0,1.0088797220727785e-05,,,
2950,0.06975618749856949,0.06975618749856949,0.0,0.0,1.0061670936044182e-05,,,
2960,0.034608375281095505,0.034608375281095505,0.0,0.0,1.0039472645551374e-05,,,
2970,0.6319516897201538,0.6319516897201538,0.0,0.0,1.002220478354208e-05,,,
2980,0.4096599817276001,0.4096599817276001,0.0,0.0,1.0009869243631952e-05,,,
2990,0.008228041231632233,0.008228041231632233,0.0,0.0,1.0002467378551954e-05,,,
3000,0.11434223502874374,0.1024213656783104,0.01192086935043335,0.0,1e-05,0.5906365395917818,0.3701041552005,0.22053238439128175
